"sigungu","bungi","bonbun","bubun","buildingName","area","daejiarea","dealyearmonth","dealDay","dealAmount","floor","buildYear","roadname"
"경상북도 경주시 성건동","585","0585","0000","성건주공","58.11","83.76","202009","22","7,200","4","1980","동대로 21"
"경상북도 경주시 성건동","687","0687","0000","성건주공(687)","57.51","121.89","202009","16","10,000","3","1984","한빛길20번길 43"
"경상북도 경주시 성건동","687","0687","0000","성건주공(687)","55.35","117.32","202009","17","9,500","1","1984","한빛길20번길 43"
"경상북도 경주시 성건동","687","0687","0000","성건주공(687)","55.35","117.32","202009","19","9,500","1","1984","한빛길20번길 43"
"경상북도 경주시 성건동","369-16","0369","0016","장미5동","65.25","56.08","202009","10","6,500","2","1986","동성로 17"
"경상북도 경주시 외동읍 입실리","886-2","0886","0002","성우빌라","59.9","48.2","202009","17","6,400","1","1997","외남로 1894-3"
"경상북도 경주시 용강동","1323-3","1323","0003","건일하이빌C동","43.57","25.41","202009","21","5,000","3","2003","토용안길 5"
"경상북도 경주시 용강동","1358","1358","0000","대륙아트빌","74.54","45.05","202009","3","8,950","1","2002","양정로317번길 9"
"경상북도 경주시 충효동","279-2","0279","0002","행복빌라A동","74.63","50.38","202009","22","10,000","3","2002","충효2길 43"
"경상북도 경주시 황오동","147","0147","0000","신흥장미마을","84.8771","121.4","202009","15","16,500","2","2002","원효로169번길 18"
"경상북도 고령군 다산면 상곡리","161-2","0161","0002","현대빌라","75.95","68.5","202009","2","4,900","2","1998","상곡1길 21-12"
"경상북도 고령군 다산면 평리리","238-23","0238","0023","한성빌라101동","69.9485","36.63","202009","9","7,500","3","2002","다산중앙길 6-6"
"경상북도 고령군 다산면 평리리","238-23","0238","0023","한성빌라101동","69.95","36.63","202009","19","7,000","5","2002","다산중앙길 6-6"
"경상북도 구미시 고아읍 문성리","1410-2","1410","0002","썬빌리지 201,202동","71.675","59.59","202009","14","13,200","3","2014","문성9길 26-7"
"경상북도 구미시 남통동","23-5","0023","0005","진덕아이원빌","75.415","58.84","202009","8","7,000","2","2002","원남로4길 74"
"경상북도 구미시 도량동","257-1","0257","0001","솔그린타운A","84.43","54.6","202009","2","8,000","1","2002","개화4길 11-2"
"경상북도 구미시 도량동","748-3","0748","0003","태성빌라106","68.29","52.17","202009","11","4,200","3","1992","문장로12길 29-5"
"경상북도 구미시 봉곡동","106-4","0106","0004","제이스빌(106-4)","77.77","68.68","202009","12","12,200","3","2014","봉곡북로13길 20-1"
"경상북도 구미시 사곡동","691-10","0691","0010","굿팔래스2차101","46.74","31","202009","1","3,900","3","2004","상모로5길 54"
"경상북도 구미시 사곡동","695-4","0695","0004","동원빌라6차","60.05","31.5","202009","16","5,300","2","2003","상사서로11길 6-7"
"경상북도 구미시 사곡동","695-3","0695","0003","태양인터빌102","67.72","37","202009","3","5,500","1","2003","상사서로11길 6-9"
"경상북도 구미시 상모동","242-2","0242","0002","서한하이츠빌라동","74.61","62.25","202009","1","7,000","1","2002","박정희로9길 15"
"경상북도 구미시 송정동","524","0524","0000","송정동 태왕아너스","57.134","99.53","202009","10","9,000","3","2012","화신로12길 11-8"
"경상북도 구미시 송정동","34-8","0034","0008","진주빌라3동","64.53","50","202009","13","5,150","1","1987","송원서로 17-3"
"경상북도 구미시 송정동","480-12","0480","0012","한신하이츠","56.89","43.99","202009","28","4,000","4","1989","신시로14길 82"
"경상북도 구미시 오태동","749-2","0749","0002","우원빌라트105동,106동,107동","76.23","52.3","202009","4","6,000","1","2002","금오대로24길 28"
"경상북도 구미시 임은동","317-22","0317","0022","백산골든빌라2차","77.11","47.58","202009","22","2,900","4","1996","왕산로3길 30"
"경상북도 구미시 형곡동","185-3","0185","0003","CH드림빌","84.44","40.28","202009","2","9,300","2","2003","형곡로39길 6-13"
"경상북도 구미시 형곡동","143-17","0143","0017","고려빌라B","77.17","83.6","202009","7","5,400","2","1990","경은로 78"
"경상북도 구미시 형곡동","118","0118","0000","녹원빌라(2동)","71.1","78.43","202009","22","6,500","1","1991","형곡로8길 16-12"
"경상북도 구미시 형곡동","169-6","0169","0006","도시주택2차1동","42.05","40.45","202009","2","3,600","2","1989","형곡로33길 33"
"경상북도 구미시 형곡동","169-6","0169","0006","도시주택2차1동","44.55","42.32","202009","24","3,650","3","1989","형곡로33길 33"
"경상북도 구미시 형곡동","169-7","0169","0007","도시주택2차2동","38.5","40.66","202009","17","3,500","1","1989","형곡로33길 31-1"
"경상북도 구미시 형곡동","224","0224","0000","부광맨션","83.46","103.15","202009","7","7,000","2","1989","형곡로34길 26"
"경상북도 구미시 형곡동","377-7","0377","0007","일산봉림","84.96","59.11","202009","19","6,920","4","1992","형곡동로 6"
"경상북도 구미시 형곡동","268","0268","0000","정인펠리체","82.1518","141.09","202009","23","15,800","1","2016","형곡로14길 5-34"
"경상북도 구미시 형곡동","119","0119","0000","조일월드빌601","71.24","39.59","202009","19","8,000","2","2004","형곡로8길 28-10"
"경상북도 구미시 형곡동","224-3","0224","0003","청솔맨션","62.09","36.65","202009","8","4,000","1","1992","형곡로36길 23-2"
"경상북도 구미시 형곡동","121","0121","0000","청암빌라","62.01","46.3","202009","8","3,800","1","1990","형곡로8길 40-40"
"경상북도 구미시 형곡동","122","0122","0000","초원빌라","74.34","74.84","202009","1","5,000","1","1991","형곡로8길 28-66"
"경상북도 구미시 황상동","233","0233","0000","황상그린하이츠","75.15","58.88","202009","8","6,000","4","1998","검성로 31-11"
"경상북도 군위군 군위읍 동부리","666-15","0666","0015","이스트빌","65.9525","60.63","202009","17","12,500","4","2011","군청로 77"
"경상북도 군위군 군위읍 서부리","395-1","0395","0001","서원아트리움","71.68","65.95","202009","10","18,000","4","2016","중앙4길 17"
"경상북도 김천시 남산동","68-1","0068","0001","삼호","82.21","190.68","202009","1","2,000","4","1984","평화순환길 250-9"
"경상북도 김천시 대항면 향천리","821-5","0821","0005","(821-5)","59.9063","61.59","202009","22","6,200","2","2015","직지로 78"
"경상북도 김천시 대항면 향천리","808-1","0808","0001","향천전원마을","84.2","67.99","202009","21","14,500","4","2015","향천2길 12"
"경상북도 김천시 모암동","181-2","0181","0002","골든하이츠","60.48","60.4","202009","12","3,100","3","1985","모암사랑1길 39"
"경상북도 김천시 부곡동","584-4","0584","0004","금류1 2차","54.33","67.49","202009","16","3,000","2","1992","가메실1길 60"
"경상북도 김천시 부곡동","423-26","0423","0026","부원빌라","75.21","38.78","202009","28","2,500","1","1991","부곡중앙길 15"
"경상북도 김천시 부곡동","577-3","0577","0003","시범","61.65","43.88","202009","18","2,100","2","1980","가메실1길 15"
"경상북도 김천시 어모면 중왕리","790-1","0790","0001","명도그린빌라","99.92","291.14","202009","7","6,900","2","1997","어모문화3길 46"
"경상북도 김천시 지좌동","322-3","0322","0003","대양가든빌라103,104동","63.99","42.12","202009","22","2,500","3","1992","마잠길 92"
"경상북도 김천시 지좌동","440-86","0440","0086","무궁화","58.14","53.43","202009","18","3,850","1","1984","지좌길 11"
"경상북도 김천시 평화동","68-22","0068","0022","세진빌라","75.38","71.88","202009","14","4,200","2","1997","평화장미2길 58"
"경상북도 김천시 평화동","320-4","0320","0004","황악","95.2","46.12","202009","13","3,500","1","1981","평화중앙5길 11"
"경상북도 문경시 가은읍 왕능리","363","0363","0000","천광(가동나동)","49.05","65.3","202009","24","4,000","3","1990","가은1길 11"
"경상북도 문경시 가은읍 왕능리","363","0363","0000","천광(가동나동)","47.7","61.3","202009","26","4,000","2","1990","가은1길 11"
"경상북도 문경시 공평동","404-34","0404","0034","드림힐츠101동","70.76","76.13","202009","12","15,200","5","2018","공평로 58-12"
"경상북도 문경시 모전동","32-11","0032","0011","삼영","54.91","34.34","202009","18","4,500","2","1987","모전천7길 7"
"경상북도 문경시 모전동","32-11","0032","0011","삼영","54.91","34.34","202009","21","3,100","1","1987","모전천7길 7"
"경상북도 문경시 문경읍 교촌리","366-1","0366","0001","대왕세종","72.69","79.88","202009","25","12,000","4","2012","주흘3길 54"
"경상북도 문경시 문경읍 하리","12","0012","0000","라온팰리스2차","84.871","119.62","202009","20","16,300","4","2018","하리2길 47"
"경상북도 문경시 문경읍 하리","356","0356","0000","해동빌리지A동","84.37","43.43","202009","27","9,500","2","2002","온천4길 26"
"경상북도 문경시 점촌동","106-7","0106","0007","동신빌라","67.08","52.44","202009","9","8,000","2","1993","신흥로 80"
"경상북도 문경시 흥덕동","796","0796","0000","그린","44.28","42.43","202009","21","6,950","1","1990","흥덕로 22"
"경상북도 문경시 흥덕동","803","0803","0000","대화주택","38.48","40.08","202009","7","5,000","3","1989","신흥3길 22"
"경상북도 문경시 흥덕동","790","0790","0000","비둘기","59.76","59.33","202009","16","7,200","3","1990","흥덕로 17"
"경상북도 문경시 흥덕동","236-2","0236","0002","성덕하이빌7차","84.25","51.96","202009","10","10,950","3","2010","중앙7길 58"
"경상북도 봉화군 봉화읍 내성리","397-3","0397","0003","동우주택","78.75","80.01","202009","18","6,000","1","1988","꽃동네길 11"
"경상북도 봉화군 봉화읍 내성리","335-2","0335","0002","삼현하이빌","59.8","52.15","202009","24","8,200","3","2014","거촌로 63"
"경상북도 봉화군 춘양면 의양리","264-13","0264","0013","모아글로벌씨티","81.7848","86.21","202009","12","12,800","2","2014","춘양로 255-43"
"경상북도 상주시 계산동","302-4","0302","0004","상원그린타운2차나동","61.68","60.75","202009","24","6,300","3","2001","계산4길 3"
"경상북도 상주시 낙양동","180-16","0180","0016","남산빌라A동","71.28","77.22","202009","9","6,400","1","1989","남산1길 65-10"
"경상북도 상주시 남성동","198-28","0198","0028","대림빌라B동","48.495","44.2","202009","14","4,900","3","1990","상산로 195-1"
"경상북도 상주시 냉림동","215-1","0215","0001","냉림연립주택","71.01","95.28","202009","18","8,000","1","1985","냉림1길 36"
"경상북도 상주시 무양동","173-14","0173","0014","동보빌라G동","69.82","58","202009","15","5,100","1","1988","동수3길 114"
"경상북도 상주시 성동동","61-6","0061","0006","성동드림뷰","82.48","73.97","202009","29","15,250","2","2012","중앙로 268-1"
"경상북도 상주시 함창읍 구향리","300-10","0300","0010","썬빌리지","65.14","85.53","202009","3","16,500","2","2017","구향로 113"
"경상북도 상주시 함창읍 구향리","40-3","0040","0003","에이스빌라","74.79","65.57","202009","21","5,200","1","1993","구향2길 6"
"경상북도 성주군 성주읍 경산리","773-2","0773","0002","낙원(101동)","111.57","90.2","202009","24","12,000","1","1993","성주읍2길 13-23"
"경상북도 성주군 성주읍 경산리","124-2","0124","0002","청솔빌라트A동","76.545","55.38","202009","16","7,000","4","2004","성주읍5길 24-4"
"경상북도 성주군 성주읍 예산리","351-47","0351","0047","효정빌라","60.277","61.03","202009","15","7,100","4","2010","성주읍4길 43-5"
"경상북도 성주군 초전면 대장리","559-6","0559","0006","가야드림","59.91","58.38","202009","21","9,800","2","2013","대고로 86-26"
"경상북도 안동시 송현동","272","0272","0000","송현성창","65.94","71.7","202009","12","4,450","1","1981","경동로 380"
"경상북도 안동시 안기동","223-64","0223","0064","로렌힐즈103","71.64","76.75","202009","22","13,000","2","2017","마지락길 7-9"
"경상북도 안동시 안기동","223-69","0223","0069","로렌힐즈107","71.64","73.38","202009","7","13,000","2","2017","마지락길 7-8"
"경상북도 안동시 안막동","94","0094","0000","성도","42.57","51.18","202009","10","2,000","3","1983","퇴계로 282-6"
"경상북도 안동시 용상동","1084-11","1084","0011","대성전원빌라","121.2","111.28","202009","28","13,000","3","1992","마들2길 19"
"경상북도 영덕군 강구면 금호리","380-1","0380","0001","기화프리베","76.6675","116.38","202009","24","13,000","3","2016","금호2길 6"
"경상북도 영덕군 영덕읍 덕곡리","289","0289","0000","화림(다동)","50.42","47.17","202009","23","4,200","2","1993","덕곡4길 9-2"
"경상북도 영덕군 영덕읍 우곡리","338-1","0338","0001","남영로얄타운","49.77","52.86","202009","8","4,000","1","1988","우곡길 36"
"경상북도 영덕군 영덕읍 우곡리","260","0260","0000","은행빌라","45.87","39.06","202009","11","4,400","3","1992","중앙길 38-1"
